1.250000e+00	3.779800e-02	2.582185e-01	
1.242158e+00	-4.464512e-02	3.229081e-01	
1.234414e+00	-1.217781e-01	3.936641e-01	
1.226766e+00	-1.928920e-01	4.682324e-01	
1.219212e+00	-2.575861e-01	5.432102e-01	
1.211750e+00	-3.171975e-01	6.154962e-01	
1.204380e+00	-3.741839e-01	6.821274e-01	
1.197098e+00	-4.321550e-01	7.405822e-01	
1.189904e+00	-4.956503e-01	7.891793e-01	
1.182796e+00	-5.705736e-01	8.276595e-01	
1.175772e+00	-6.627921e-01	8.564584e-01	
1.168831e+00	-7.797005e-01	8.774728e-01	
1.161972e+00	-9.293137e-01	8.937107e-01	
1.155193e+00	-1.121332e+00	9.097550e-01	
1.148492e+00	-1.369066e+00	9.329849e-01	
1.141869e+00	-1.689651e+00	9.751855e-01	
1.135321e+00	-2.107406e+00	1.058702e+00	
1.128848e+00	-2.654289e+00	1.229997e+00	
1.122449e+00	-3.350069e+00	1.582431e+00	
1.116122e+00	-4.150231e+00	2.266428e+00	
1.109865e+00	-4.868346e+00	3.433380e+00	
1.103679e+00	-5.171161e+00	5.073247e+00	
1.097561e+00	-4.753870e+00	6.906123e+00	
1.091510e+00	-3.599487e+00	8.457739e+00	
1.085526e+00	-2.045037e+00	9.377202e+00	
1.079607e+00	-5.287179e-01	9.678589e+00	
1.073753e+00	7.120702e-01	9.637655e+00	
1.067961e+00	1.722967e+00	9.520082e+00	
1.062232e+00	2.673712e+00	9.404874e+00	
1.056564e+00	3.667628e+00	9.215676e+00	
1.050955e+00	4.684325e+00	8.850205e+00	
1.045407e+00	5.631954e+00	8.263725e+00	
1.039916e+00	6.421544e+00	7.481297e+00	
1.034483e+00	6.987823e+00	6.577239e+00	
1.029106e+00	7.315457e+00	5.634581e+00	
1.023785e+00	7.422677e+00	4.725228e+00	
1.018519e+00	7.349719e+00	3.905699e+00	
1.013306e+00	7.147668e+00	3.208309e+00	
1.008147e+00	6.866070e+00	2.641722e+00	
1.003040e+00	6.546825e+00	2.200492e+00	
9.979839e-01	6.223186e+00	1.869051e+00	
9.929789e-01	5.918750e+00	1.628204e+00	
9.880240e-01	5.641897e+00	1.454746e+00	
9.831182e-01	5.396429e+00	1.329465e+00	
9.782609e-01	5.185974e+00	1.239406e+00	
9.734513e-01	5.006543e+00	1.172028e+00	
9.686888e-01	4.853501e+00	1.118812e+00	
9.639727e-01	4.722397e+00	1.074173e+00	
9.593023e-01	4.608620e+00	1.034292e+00	
9.546770e-01	4.507679e+00	9.966275e-01	
9.500960e-01	4.416800e+00	9.601085e-01	
9.455587e-01	4.334990e+00	9.247103e-01	
9.410646e-01	4.260379e+00	8.901691e-01	
9.366131e-01	4.189217e+00	8.555355e-01	
9.322034e-01	4.121089e+00	8.213322e-01	
9.278351e-01	4.055584e+00	7.879776e-01	
9.235075e-01	3.991610e+00	7.555439e-01	
9.192201e-01	3.928564e+00	7.243756e-01	
9.149723e-01	3.866033e+00	6.948024e-01	
9.107636e-01	3.803571e+00	6.671384e-01	
9.065934e-01	3.740603e+00	6.417371e-01	
9.024613e-01	3.676911e+00	6.190164e-01	
8.983666e-01	3.612825e+00	5.994929e-01	
8.943089e-01	3.549035e+00	5.837403e-01	
8.902878e-01	3.484693e+00	5.719734e-01	
8.863026e-01	3.419134e+00	5.645044e-01	
8.823529e-01	3.353173e+00	5.620239e-01	
8.784383e-01	3.288160e+00	5.648441e-01	
8.745583e-01	3.224950e+00	5.731866e-01	
8.707124e-01	3.162883e+00	5.875256e-01	
8.669002e-01	3.102739e+00	6.079116e-01	
8.631212e-01	3.046314e+00	6.340870e-01	
8.593750e-01	2.994021e+00	6.659524e-01	
8.556612e-01	2.946303e+00	7.033654e-01	
8.519793e-01	2.904255e+00	7.460075e-01	
8.483290e-01	2.868814e+00	7.929360e-01	
8.447099e-01	2.840713e+00	8.430374e-01	
8.411215e-01	2.820279e+00	8.960882e-01	
8.375635e-01	2.807822e+00	9.514568e-01	
8.340354e-01	2.803838e+00	1.007280e+00	
8.305369e-01	2.808384e+00	1.062019e+00	
8.270677e-01	2.821121e+00	1.114577e+00	
8.236273e-01	2.842041e+00	1.164307e+00	
8.202154e-01	2.871066e+00	1.210564e+00	
8.168317e-01	2.907047e+00	1.251814e+00	
8.134758e-01	2.948756e+00	1.286612e+00	
8.101473e-01	2.995508e+00	1.314461e+00	
8.068460e-01	3.046440e+00	1.334973e+00	
8.035714e-01	3.100281e+00	1.347724e+00	
8.003234e-01	3.155919e+00	1.352434e+00	
7.971014e-01	3.212464e+00	1.349023e+00	
7.939054e-01	3.268738e+00	1.337603e+00	
7.907348e-01	3.323312e+00	1.318484e+00	
7.875895e-01	3.375111e+00	1.292192e+00	
7.844691e-01	3.423346e+00	1.259412e+00	
7.813733e-01	3.467353e+00	1.220717e+00	
7.783019e-01	3.506556e+00	1.176644e+00	
7.752545e-01	3.540464e+00	1.128052e+00	
7.722309e-01	3.568671e+00	1.076004e+00	
7.692308e-01	3.590984e+00	1.021446e+00	
